# H cross sections
# Alan Heays 2016-04-19
# Reference: NIST, mendoza1996, TOPbase_database
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  52.2000000       1.36952e-18       1.36952e-18
  52.3000000       1.37684e-18       1.37684e-18
  52.4000000       1.38416e-18       1.38416e-18
  52.5000000       1.39147e-18       1.39147e-18
  52.6000000       1.39887e-18       1.39887e-18
  52.7000000       1.40645e-18       1.40645e-18
  52.8000000       1.41404e-18       1.41404e-18
  52.9000000       1.42162e-18       1.42162e-18
  53.0000000       1.42921e-18       1.42921e-18
  53.1000000       1.43680e-18       1.43680e-18
  53.2000000       1.44439e-18       1.44439e-18
  53.3000000       1.45198e-18       1.45198e-18
  53.4000000       1.45957e-18       1.45957e-18
  53.5000000       1.46715e-18       1.46715e-18
  53.6000000       1.47474e-18       1.47474e-18
  53.7000000       1.48233e-18       1.48233e-18
  53.8000000       1.48992e-18       1.48992e-18
  53.9000000       1.49754e-18       1.49754e-18
  54.0000000       1.50547e-18       1.50547e-18
  54.1000000       1.51346e-18       1.51346e-18
  54.2000000       1.52144e-18       1.52144e-18
  54.3000000       1.52943e-18       1.52943e-18
  54.4000000       1.53742e-18       1.53742e-18
  54.5000000       1.54541e-18       1.54541e-18
  54.6000000       1.55339e-18       1.55339e-18
  54.7000000       1.56138e-18       1.56138e-18
  54.8000000       1.56937e-18       1.56937e-18
  54.9000000       1.57736e-18       1.57736e-18
  55.0000000       1.58535e-18       1.58535e-18
  55.1000000       1.59333e-18       1.59333e-18
  55.2000000       1.60132e-18       1.60132e-18
  55.3000000       1.60940e-18       1.60940e-18
  55.4000000       1.61769e-18       1.61769e-18
  55.5000000       1.62598e-18       1.62598e-18
  55.6000000       1.63427e-18       1.63427e-18
  55.7000000       1.64256e-18       1.64256e-18
  55.8000000       1.65085e-18       1.65085e-18
  55.9000000       1.65914e-18       1.65914e-18
  56.0000000       1.66743e-18       1.66743e-18
  56.1000000       1.67572e-18       1.67572e-18
  56.2000000       1.68401e-18       1.68401e-18
  56.3000000       1.69230e-18       1.69230e-18
  56.4000000       1.70059e-18       1.70059e-18
  56.5000000       1.70888e-18       1.70888e-18
  56.6000000       1.71717e-18       1.71717e-18
  56.7000000       1.72560e-18       1.72560e-18
  56.8000000       1.73430e-18       1.73430e-18
  56.9000000       1.74301e-18       1.74301e-18
  57.0000000       1.75173e-18       1.75173e-18
  57.1000000       1.76044e-18       1.76044e-18
  57.2000000       1.76915e-18       1.76915e-18
  57.3000000       1.77786e-18       1.77786e-18
  57.4000000       1.78658e-18       1.78658e-18
  57.5000000       1.79529e-18       1.79529e-18
  57.6000000       1.80400e-18       1.80400e-18
  57.7000000       1.81271e-18       1.81271e-18
  57.8000000       1.82143e-18       1.82143e-18
  57.9000000       1.83014e-18       1.83014e-18
  58.0000000       1.83885e-18       1.83885e-18
  58.1000000       1.84760e-18       1.84760e-18
  58.2000000       1.85659e-18       1.85659e-18
  58.3000000       1.86563e-18       1.86563e-18
  58.4000000       1.87467e-18       1.87467e-18
  58.5000000       1.88372e-18       1.88372e-18
  58.6000000       1.89276e-18       1.89276e-18
  58.7000000       1.90180e-18       1.90180e-18
  58.8000000       1.91084e-18       1.91084e-18
  58.9000000       1.91988e-18       1.91988e-18
  59.0000000       1.92893e-18       1.92893e-18
  59.1000000       1.93797e-18       1.93797e-18
  59.2000000       1.94701e-18       1.94701e-18
  59.3000000       1.95605e-18       1.95605e-18
  59.4000000       1.96509e-18       1.96509e-18
  59.5000000       1.97414e-18       1.97414e-18
  59.6000000       1.98328e-18       1.98328e-18
  59.7000000       1.99269e-18       1.99269e-18
  59.8000000       2.00210e-18       2.00210e-18
  59.9000000       2.01152e-18       2.01152e-18
  60.0000000       2.02093e-18       2.02093e-18
  60.1000000       2.03035e-18       2.03035e-18
