 -0.3  3000     800 1.931E+06 6.744E-05 7.723413E+00
 -0.3  3000     800 2.683E+06 9.371E-05 7.720941E+00
 -0.3  3000     800 3.728E+06 1.302E-04 7.717740E+00
 -0.3  3000     800 5.180E+06 1.809E-04 7.713108E+00
 -0.3  3000     800 7.197E+06 2.514E-04 7.706740E+00
 -0.3  3000     800 1.000E+07 3.493E-04 7.698051E+00
 -0.3  3000     800 1.390E+07 4.855E-04 7.686630E+00
 -0.3  3000     800 1.931E+07 6.744E-04 7.671623E+00
 -0.3  3000     800 2.683E+07 9.371E-04 7.652434E+00
 -0.3  3000     800 3.728E+07 1.302E-03 7.629746E+00
 -0.3  3000     800 5.180E+07 1.809E-03 7.604726E+00
 -0.3  3000     800 7.197E+07 2.514E-03 7.579460E+00
 -0.3  3000     800 1.000E+08 3.493E-03 7.555593E+00
 -0.3  3000     800 1.390E+08 4.855E-03 7.539934E+00
 -0.3  3000     800 1.931E+08 6.744E-03 7.540758E+00
 -0.3  3000     800 2.683E+08 9.370E-03 7.553293E+00
 -0.3  3000     800 3.728E+08 1.302E-02 7.588110E+00
 -0.3  3000     800 5.180E+08 1.809E-02 7.657747E+00
 -0.3  3000     800 7.197E+08 2.514E-02 7.762440E+00
 -0.3  3000     850 1.000E-09 3.286E-20 7.766769E+00
 -0.3  3000     850 1.390E-09 4.568E-20 7.770243E+00
 -0.3  3000     850 1.931E-09 6.346E-20 7.773198E+00
 -0.3  3000     850 2.683E-09 8.818E-20 7.775712E+00
 -0.3  3000     850 3.728E-09 1.225E-19 7.777848E+00
 -0.3  3000     850 5.180E-09 1.702E-19 7.779656E+00
 -0.3  3000     850 7.197E-09 2.366E-19 7.781183E+00
 -0.3  3000     850 1.000E-08 3.287E-19 7.782469E+00
 -0.3  3000     850 1.390E-08 4.569E-19 7.783547E+00
 -0.3  3000     850 1.931E-08 6.347E-19 7.784441E+00
 -0.3  3000     850 2.683E-08 8.819E-19 7.785179E+00
 -0.3  3000     850 3.728E-08 1.225E-18 7.785780E+00
 -0.3  3000     850 5.180E-08 1.703E-18 7.786258E+00
 -0.3  3000     850 7.197E-08 2.366E-18 7.786626E+00
 -0.3  3000     850 1.000E-07 3.287E-18 7.786896E+00
 -0.3  3000     850 1.390E-07 4.569E-18 7.787077E+00
 -0.3  3000     850 1.931E-07 6.347E-18 7.787172E+00
 -0.3  3000     850 2.683E-07 8.819E-18 7.787187E+00
 -0.3  3000     850 3.728E-07 1.225E-17 7.787125E+00
 -0.3  3000     850 5.180E-07 1.703E-17 7.786989E+00
 -0.3  3000     850 7.197E-07 2.366E-17 7.786776E+00
 -0.3  3000     850 1.000E-06 3.287E-17 7.786492E+00
 -0.3  3000     850 1.389E-06 4.566E-17 7.786132E+00
 -0.3  3000     850 1.931E-06 6.347E-17 7.785701E+00
 -0.3  3000     850 2.683E-06 8.819E-17 7.785198E+00
 -0.3  3000     850 3.728E-06 1.225E-16 7.784629E+00
 -0.3  3000     850 5.180E-06 1.703E-16 7.783994E+00
 -0.3  3000     850 7.197E-06 2.366E-16 7.783307E+00
 -0.3  3000     850 1.000E-05 3.287E-16 7.782572E+00
 -0.3  3000     850 1.390E-05 4.569E-16 7.781806E+00
 -0.3  3000     850 1.931E-05 6.348E-16 7.781023E+00
 -0.3  3000     850 2.683E-05 8.819E-16 7.780243E+00
 -0.3  3000     850 3.728E-05 1.225E-15 7.779483E+00
 -0.3  3000     850 5.180E-05 1.703E-15 7.778764E+00
 -0.3  3000     850 7.197E-05 2.366E-15 7.778102E+00
 -0.3  3000     850 1.000E-04 3.287E-15 7.777509E+00
 -0.3  3000     850 1.389E-04 4.566E-15 7.776995E+00
 -0.3  3000     850 1.931E-04 6.347E-15 7.776556E+00
 -0.3  3000     850 2.683E-04 8.819E-15 7.776191E+00
 -0.3  3000     850 3.728E-04 1.226E-14 7.775891E+00
 -0.3  3000     850 5.180E-04 1.703E-14 7.775645E+00
 -0.3  3000     850 7.197E-04 2.366E-14 7.775441E+00
 -0.3  3000     850 1.000E-03 3.287E-14 7.775269E+00
 -0.3  3000     850 1.390E-03 4.569E-14 7.775115E+00
 -0.3  3000     850 1.931E-03 6.348E-14 7.774973E+00
 -0.3  3000     850 2.683E-03 8.819E-14 7.774837E+00
