# Numerical radiation field:  solar
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
71.79887 1.80245e+03
71.80335 1.66456e+03
71.80783 1.84192e+03
71.81231 2.14126e+03
71.81680 2.43805e+03
71.82128 2.90532e+03
71.82576 3.70620e+03
71.83024 5.60298e+03
71.83472 1.07942e+04
71.83920 1.95349e+04
71.84368 2.94294e+04
71.84816 3.72868e+04
71.85264 3.72387e+04
71.85712 2.99616e+04
71.86161 1.95546e+04
71.86609 9.83899e+03
71.87057 4.81538e+03
71.87505 2.84255e+03
71.87953 2.20240e+03
71.88401 1.88410e+03
71.88849 1.79309e+03
71.89297 1.88080e+03
71.89745 1.94769e+03
71.90194 1.88996e+03
71.90642 1.73387e+03
71.91090 1.85720e+03
71.91538 1.92347e+03
71.91986 1.80736e+03
71.92434 1.85038e+03
71.92882 1.84153e+03
71.93330 1.90392e+03
71.93779 1.88586e+03
71.94227 1.91828e+03
71.94675 1.84074e+03
71.95123 1.89881e+03
71.95571 1.73141e+03
71.96019 1.71304e+03
71.96467 1.79606e+03
71.96915 1.70122e+03
71.97364 1.65529e+03
71.97812 1.76094e+03
71.98260 1.78211e+03
71.98708 1.68852e+03
71.99156 1.83145e+03
71.99604 1.63693e+03
72.00052 1.67561e+03
72.00500 1.80464e+03
72.00948 1.76417e+03
72.01397 1.80182e+03
72.01845 2.02969e+03
72.02293 1.89549e+03
72.02741 1.87435e+03
72.03189 1.89342e+03
72.03637 1.72912e+03
72.04085 1.86959e+03
72.04534 1.86697e+03
72.04982 1.76281e+03
72.05430 1.85904e+03
72.05878 1.75948e+03
72.06326 1.76160e+03
72.06774 1.77081e+03
72.07223 1.79623e+03
72.07671 1.83376e+03
72.08119 1.78532e+03
72.08567 1.70090e+03
72.09015 1.84529e+03
72.09463 1.84980e+03
72.09911 1.76943e+03
72.10360 2.00970e+03
72.10808 2.23100e+03
72.11256 2.60429e+03
72.11704 3.28790e+03
72.12152 3.44505e+03
72.12600 3.26893e+03
72.13049 2.71987e+03
72.13497 2.10819e+03
72.13945 1.94673e+03
72.14393 1.99120e+03
72.14841 1.91889e+03
72.15289 1.96026e+03
72.15738 2.50206e+03
72.16186 2.76423e+03
72.16634 2.80855e+03
72.17082 2.77562e+03
72.17530 2.40067e+03
72.17978 1.98837e+03
72.18427 1.87138e+03
72.18875 1.72217e+03
72.19323 1.84443e+03
72.19771 1.84507e+03
72.20219 1.81726e+03
72.20668 1.87596e+03
72.21116 1.79098e+03
72.21564 1.98472e+03
72.22012 1.77374e+03
72.22460 1.70160e+03
72.22908 1.78389e+03
72.23357 1.81162e+03
72.23805 1.93531e+03
72.24253 2.01014e+03
72.24701 1.98388e+03
72.25149 1.85360e+03
72.25598 1.89738e+03
72.26046 1.96085e+03
72.26494 1.97670e+03
72.26942 1.93463e+03
72.27390 1.86133e+03
72.27839 1.79939e+03
72.28287 1.88290e+03
72.28735 1.85685e+03
72.29183 1.92115e+03
72.29631 1.79106e+03
72.30266 1.71087e+03
72.30714 1.76825e+03
72.31161 1.73195e+03
72.31609 1.70150e+03
72.32057 1.93019e+03
72.32504 1.93050e+03
72.32952 1.87917e+03
72.33400 2.02655e+03
72.33847 1.90902e+03
72.34295 1.79260e+03
72.34743 1.87823e+03
72.35190 1.87063e+03
72.35638 2.02003e+03
72.36085 1.95247e+03
72.36533 1.96538e+03
72.36981 1.93613e+03
72.37428 1.92554e+03
72.37876 2.00693e+03
72.38324 2.03200e+03
72.38771 1.85719e+03
72.39219 1.94263e+03
72.39667 1.90146e+03
72.39914 1.92235e+03
72.40362 1.84976e+03
72.40810 1.95016e+03
72.41257 1.86875e+03
72.41705 2.05827e+03
72.42153 2.21071e+03
72.42600 2.29763e+03
72.43048 2.32175e+03
72.43496 2.19395e+03
72.43943 1.94407e+03
72.44391 1.92456e+03
72.44839 1.86650e+03
72.45286 1.78837e+03
72.45734 1.75483e+03
72.46182 1.74765e+03
72.46629 1.90785e+03
72.47077 1.89950e+03
72.47525 1.95490e+03
72.47972 1.87608e+03
72.48420 1.86986e+03
72.48868 1.86437e+03
72.49315 1.88830e+03
72.49763 1.87325e+03
72.50211 2.08360e+03
72.50658 2.19217e+03
72.51106 2.32510e+03
72.51554 2.34849e+03
72.52001 2.10995e+03
72.52449 1.99607e+03
72.52897 2.12570e+03
72.53344 1.98583e+03
72.53792 1.90249e+03
72.54240 1.89137e+03
72.54687 1.94238e+03
72.55135 2.04685e+03
72.55583 2.04516e+03
72.56030 2.02588e+03
72.56478 1.88942e+03
72.56926 2.07885e+03
72.57374 2.22691e+03
72.57821 2.41786e+03
72.58269 2.94952e+03
72.58717 3.22696e+03
72.59164 2.91171e+03
72.59612 2.56843e+03
72.60060 2.24618e+03
72.60507 2.08146e+03
72.60955 2.16208e+03
72.61403 2.06601e+03
72.61851 2.14558e+03
72.62298 1.97087e+03
72.62746 2.01078e+03
72.63194 1.99995e+03
72.63641 1.78130e+03
72.64089 1.93894e+03
72.64537 1.93925e+03
72.64984 1.99634e+03
72.65432 2.05688e+03
72.65880 2.03968e+03
72.66328 1.93600e+03
72.66775 2.25593e+03
72.67223 2.16057e+03
72.67671 1.94546e+03
72.68118 1.97145e+03
72.68566 2.04706e+03
72.69014 2.10097e+03
72.69462 2.00272e+03
72.69909 2.04169e+03
72.70357 1.89738e+03
72.70805 1.89968e+03
72.71253 1.83610e+03
72.71700 1.89962e+03
72.72148 1.95464e+03
72.72596 1.98270e+03
72.73043 1.91260e+03
72.73491 1.92685e+03
72.73939 1.94060e+03
72.74387 1.97528e+03
72.74834 1.98776e+03
72.75282 1.98945e+03
72.75730 1.92714e+03
72.76178 1.97952e+03
72.76625 2.07713e+03
72.77073 2.08289e+03
72.77521 1.98636e+03
72.77969 2.01155e+03
72.78416 1.95634e+03
72.78864 1.93388e+03
72.79312 1.98696e+03
72.79760 1.79693e+03
72.80207 2.02219e+03
72.80655 2.03018e+03
72.81103 1.97492e+03
72.81551 1.88869e+03
72.81998 1.94218e+03
72.82446 2.03706e+03
72.82894 1.96774e+03
72.83342 1.90000e+03
72.83789 1.95171e+03
72.84237 2.04514e+03
72.84685 1.85279e+03
72.85133 2.04848e+03
72.85580 2.44840e+03
72.86028 2.83055e+03
72.86476 3.46668e+03
72.86924 4.12124e+03
72.87371 3.86376e+03
72.87819 3.18990e+03
72.88267 2.61978e+03
72.88715 2.42003e+03
72.89162 2.16656e+03
72.89610 1.98576e+03
72.90058 1.92393e+03
72.90506 1.95717e+03
72.90954 1.95508e+03
72.91401 2.01093e+03
72.91849 2.00710e+03
72.92297 2.03428e+03
72.92745 1.96502e+03
72.93192 2.15952e+03
72.93640 2.11794e+03
72.94088 2.30306e+03
72.94536 2.56146e+03
72.94983 2.78905e+03
72.95431 2.90779e+03
72.95879 2.73620e+03
72.96327 2.42643e+03
72.96775 2.30355e+03
72.97222 2.26472e+03
72.97670 2.28205e+03
72.98118 2.27138e+03
72.98566 2.15238e+03
72.99013 2.11303e+03
72.99461 2.07845e+03
72.99909 2.05592e+03
73.00357 2.20742e+03
73.00805 2.14593e+03
73.01252 2.05902e+03
73.01700 1.84016e+03
73.02148 2.05708e+03
73.02596 2.08300e+03
73.03044 2.25807e+03
73.03491 2.19506e+03
73.03939 2.08355e+03
73.04387 2.01305e+03
73.04835 2.19454e+03
73.05283 1.99075e+03
73.05730 1.96244e+03
73.06178 1.95835e+03
73.06626 1.99152e+03
73.07074 2.00906e+03
73.07522 1.88070e+03
73.07970 1.91324e+03
73.08417 2.25921e+03
73.08865 2.18764e+03
73.09313 2.06687e+03
73.09761 2.00959e+03
73.10209 1.98872e+03
73.10656 1.94460e+03
73.11104 2.07720e+03
73.11552 1.87010e+03
73.12000 1.93189e+03
73.12448 1.83376e+03
73.12896 2.10782e+03
73.13343 2.17768e+03
73.13791 2.17468e+03
73.14239 2.11583e+03
73.14687 2.09937e+03
73.15135 2.11702e+03
73.15582 2.01130e+03
73.16030 2.05380e+03
73.16478 2.23862e+03
73.16926 2.23499e+03
73.17374 2.25660e+03
73.17821 2.20466e+03
73.18269 2.10872e+03
73.18717 2.11556e+03
73.19165 2.10415e+03
73.19613 2.09286e+03
73.20061 2.09636e+03
73.20509 2.20906e+03
73.20956 2.25364e+03
73.21404 2.39667e+03
73.21852 2.24336e+03
73.22300 2.13166e+03
73.22748 2.18742e+03
73.23196 2.21133e+03
73.23643 2.08546e+03
73.24091 2.16983e+03
73.24539 2.20991e+03
73.24987 2.08958e+03
73.25435 2.11532e+03
73.25883 2.07270e+03
73.26331 2.05276e+03
73.26778 2.02842e+03
73.27226 2.06696e+03
73.27674 2.06128e+03
73.28122 2.11553e+03
73.28570 2.20906e+03
73.29018 2.28039e+03
73.29466 2.24823e+03
73.29913 2.11651e+03
73.30361 2.22705e+03
73.30809 2.13586e+03
73.31257 2.15370e+03
73.31705 2.03026e+03
73.32153 2.13031e+03
73.32600 2.17075e+03
73.33048 1.97178e+03
73.33496 1.96080e+03
73.33944 2.03007e+03
73.34392 2.07617e+03
73.34840 2.05691e+03
73.35288 2.07775e+03
73.35736 2.11681e+03
73.36183 1.99674e+03
73.36631 2.03270e+03
73.37079 2.03676e+03
73.37527 2.23878e+03
73.37975 2.33684e+03
73.38423 2.36983e+03
73.38871 2.32606e+03
73.39319 2.26477e+03
73.39767 2.14056e+03
73.40214 2.01641e+03
73.40662 2.24361e+03
73.41110 2.32109e+03
73.41558 2.38773e+03
73.42006 2.18526e+03
73.42454 2.21068e+03
73.42902 2.19312e+03
73.43349 2.24071e+03
73.43797 2.21440e+03
73.44245 2.23069e+03
73.44693 2.25349e+03
73.45141 2.09444e+03
73.45589 2.27513e+03
73.46037 2.03688e+03
73.46485 2.12657e+03
73.46933 2.04093e+03
73.47381 2.11057e+03
73.47828 2.12102e+03
73.48276 2.14618e+03
73.48724 2.19303e+03
73.49172 2.03134e+03
73.49620 2.06130e+03
73.50068 2.20115e+03
73.50516 2.08207e+03
73.50964 2.18409e+03
73.51412 2.38275e+03
73.51860 2.54371e+03
73.52308 2.69565e+03
73.52755 2.61763e+03
73.53203 2.47319e+03
73.53651 2.45623e+03
73.54099 2.31572e+03
73.54547 2.26116e+03
73.54995 2.47827e+03
73.55443 2.29176e+03
73.55891 2.22249e+03
73.56339 2.30140e+03
73.56787 2.17537e+03
73.57235 2.28524e+03
73.57682 2.82244e+03
73.58130 3.43116e+03
73.58578 3.75412e+03
73.59026 3.81144e+03
73.59474 3.03076e+03
73.59922 2.44712e+03
73.60370 2.26050e+03
73.60818 2.11239e+03
73.61266 2.06554e+03
73.61714 2.12060e+03
73.62162 2.16211e+03
73.62610 2.19858e+03
73.63058 2.16410e+03
73.63505 2.28126e+03
73.63953 2.25077e+03
73.64401 2.17910e+03
73.64849 2.23666e+03
73.65297 2.11208e+03
73.65745 1.99014e+03
73.66193 2.14306e+03
73.66641 2.27613e+03
73.67089 2.35834e+03
73.67537 2.30504e+03
73.67985 2.49905e+03
73.68433 2.44967e+03
73.68881 2.19807e+03
73.69329 2.22663e+03
73.69777 2.30583e+03
73.70225 2.23444e+03
73.70673 2.32252e+03
73.71121 2.27167e+03
73.71568 2.22892e+03
73.72016 2.26122e+03
73.72464 2.16021e+03
73.72912 2.16041e+03
73.73360 2.37760e+03
73.73808 2.15582e+03
73.74256 2.18871e+03
73.74704 2.19675e+03
73.75152 2.20734e+03
73.75600 2.36208e+03
73.76048 2.53531e+03
73.76496 2.46055e+03
73.76944 2.54972e+03
73.77392 2.63787e+03
73.77840 2.24295e+03
73.78288 2.25150e+03
73.78736 2.31020e+03
73.79184 2.22886e+03
73.79632 2.18434e+03
73.80080 2.22755e+03
73.80528 2.14717e+03
73.80976 2.02756e+03
73.81424 2.15881e+03
73.82094 2.42715e+03
73.82541 2.50914e+03
73.82988 2.54665e+03
73.83436 2.50833e+03
73.83883 2.37899e+03
73.84331 2.59677e+03
73.84778 2.58107e+03
73.85225 2.58625e+03
73.85673 2.52777e+03
73.86120 2.23408e+03
73.86568 2.21251e+03
73.87015 2.25550e+03
73.87462 2.13435e+03
73.87910 2.26691e+03
73.88357 2.39289e+03
73.88805 2.43858e+03
73.89252 2.34384e+03
73.89699 2.48521e+03
73.90147 2.42117e+03
73.90594 2.31744e+03
73.91042 2.39372e+03
73.91489 2.53437e+03
73.91936 2.54441e+03
73.92384 2.37574e+03
73.92831 2.42634e+03
73.93279 2.51530e+03
73.93726 2.49247e+03
73.94173 2.56741e+03
73.94621 2.39269e+03
73.95068 2.53524e+03
73.95516 2.63319e+03
73.95963 2.35513e+03
73.96411 2.45153e+03
73.96858 2.45338e+03
73.97306 2.48436e+03
73.97753 2.49275e+03
73.98200 2.53461e+03
73.98648 2.65055e+03
73.99095 2.64607e+03
73.99543 2.74496e+03
73.99990 2.55520e+03
74.00437 2.64658e+03
74.00885 2.52628e+03
74.01332 2.33053e+03
74.01780 2.33802e+03
74.02227 2.47952e+03
74.02675 2.32790e+03
74.03122 2.45356e+03
74.03570 2.33212e+03
74.04017 2.41587e+03
74.04464 2.48667e+03
74.04912 2.23592e+03
74.05359 2.36105e+03
74.05807 2.51434e+03
74.06254 2.48449e+03
74.06702 2.43853e+03
74.07149 2.43813e+03
74.07596 2.42330e+03
74.08044 2.42819e+03
74.08491 2.59165e+03
74.08939 2.30118e+03
74.09386 2.41855e+03
74.09834 2.40478e+03
74.10281 2.44951e+03
74.10729 2.38431e+03
74.11176 2.39641e+03
74.11624 2.50264e+03
74.12071 2.64779e+03
74.12519 2.50563e+03
74.12966 2.42885e+03
74.13413 2.55134e+03
74.13861 2.37524e+03
74.14308 2.45478e+03
74.14756 2.55843e+03
74.15203 2.34188e+03
74.15651 2.43703e+03
74.16098 2.48787e+03
74.16546 2.47178e+03
74.16993 2.58437e+03
74.17441 2.63020e+03
74.17888 2.32945e+03
74.18336 2.49147e+03
74.18783 2.37834e+03
74.19231 2.39054e+03
74.19678 2.37696e+03
74.20225 2.25701e+03
74.20673 2.27174e+03
74.21120 2.40316e+03
74.21568 2.40556e+03
74.22015 2.44725e+03
74.22463 2.49416e+03
74.22910 2.38696e+03
74.23358 2.52147e+03
74.23805 2.44519e+03
74.24253 2.32740e+03
74.24700 2.32843e+03
74.25148 2.36303e+03
74.25595 2.43121e+03
74.26043 2.47947e+03
74.26490 2.46793e+03
74.26938 2.50946e+03
74.27385 2.57527e+03
74.27833 2.52478e+03
74.28280 2.50211e+03
74.28728 2.57776e+03
74.29175 2.32547e+03
74.29623 2.45871e+03
74.30070 2.48050e+03
74.30518 2.44706e+03
74.30965 2.44560e+03
74.31413 2.43451e+03
74.31860 2.51709e+03
74.32308 2.64609e+03
74.32755 2.62387e+03
74.33203 2.58330e+03
74.33650 2.44175e+03
74.34098 2.41225e+03
74.34545 2.56969e+03
74.34993 2.49064e+03
74.35440 2.70901e+03
74.35888 3.30142e+03
74.36335 4.08137e+03
74.36783 4.60835e+03
74.37230 4.33800e+03
74.37678 3.88396e+03
74.38125 3.14922e+03
74.38573 2.80479e+03
74.39020 2.47016e+03
74.39468 2.46435e+03
74.39915 2.39659e+03
74.40363 2.44568e+03
74.40811 2.57059e+03
74.41258 2.32447e+03
74.41706 2.54422e+03
74.42153 2.63837e+03
74.42601 2.54358e+03
74.43048 2.85081e+03
74.43496 2.79411e+03
74.43943 2.58353e+03
74.44391 2.71227e+03
74.44838 2.50213e+03
74.45286 2.44734e+03
74.45733 2.57878e+03
74.46181 2.77239e+03
74.46628 2.71407e+03
74.47076 3.00036e+03
74.47523 3.50712e+03
74.47971 4.37781e+03
74.48418 5.65012e+03
74.48866 6.75255e+03
74.49314 6.44157e+03
74.49761 5.08060e+03
74.50209 3.86447e+03
74.50656 3.24487e+03
74.51104 3.04210e+03
74.51551 2.84074e+03
74.51999 2.89983e+03
74.52446 2.70971e+03
74.52894 2.57409e+03
74.53342 2.68791e+03
74.53789 2.59277e+03
74.54237 2.73867e+03
74.54684 2.69170e+03
74.55132 2.75651e+03
74.55579 2.62707e+03
74.56027 2.47924e+03
74.56474 2.54039e+03
74.56922 2.52799e+03
74.57370 2.74237e+03
74.57817 2.93114e+03
74.58265 3.20502e+03
74.58712 3.32842e+03
74.59160 3.04659e+03
74.59607 2.93783e+03
74.60055 2.92204e+03
74.60502 2.90014e+03
74.60950 2.74139e+03
74.61398 2.71786e+03
74.61845 2.90353e+03
74.62293 2.73539e+03
74.62740 2.60060e+03
74.63188 2.68414e+03
74.63635 2.60910e+03
74.64083 2.61532e+03
74.64531 2.68840e+03
74.64978 2.52773e+03
74.65426 2.59738e+03
74.65873 2.59504e+03
74.66321 2.48501e+03
74.66769 2.54731e+03
74.67216 2.81042e+03
74.67664 3.03805e+03
74.68111 3.31867e+03
74.68559 3.82914e+03
74.69007 4.52812e+03
74.69454 5.32152e+03
74.69902 4.94388e+03
74.70349 4.09267e+03
74.70797 3.43832e+03
74.71245 3.09138e+03
74.71692 2.94352e+03
74.72140 2.82666e+03
74.72587 2.70912e+03
74.73035 2.68915e+03
74.73483 2.60281e+03
74.73930 2.61902e+03
74.74378 2.83510e+03
74.74825 2.89769e+03
74.75273 2.85058e+03
74.75720 2.80358e+03
74.76168 2.73613e+03
74.76616 2.61595e+03
74.77063 2.71758e+03
74.77511 2.69336e+03
74.77958 2.79621e+03
74.78406 2.74343e+03
74.78854 2.67681e+03
74.79301 2.65358e+03
74.79749 2.66006e+03
74.80197 2.74142e+03
74.80644 3.02796e+03
74.81092 3.06144e+03
74.81539 3.17350e+03
74.81987 3.72960e+03
74.82435 4.53529e+03
74.82882 6.42876e+03
74.83330 9.14488e+03
74.83777 1.07097e+04
74.84225 9.79017e+03
74.84673 7.01740e+03
74.85120 4.95987e+03
74.85568 3.63032e+03
74.86016 3.09887e+03
74.86463 2.90259e+03
74.86911 3.01128e+03
74.87359 2.87374e+03
74.87806 2.76593e+03
74.88254 2.75713e+03
74.88701 2.76634e+03
74.89149 2.74466e+03
74.89597 2.64998e+03
74.90044 2.71634e+03
74.90492 2.68390e+03
74.90940 2.62592e+03
74.91387 2.73087e+03
74.91835 2.71005e+03
74.92283 2.75790e+03
74.92730 2.88643e+03
74.93178 3.05048e+03
74.93626 3.34760e+03
74.94073 3.91156e+03
74.94521 4.87521e+03
74.94968 5.62069e+03
74.95416 6.00450e+03
74.95864 5.64181e+03
74.96311 4.63675e+03
74.96759 3.86191e+03
74.97207 3.30344e+03
74.97654 3.20041e+03
74.98102 3.06314e+03
74.98550 3.08577e+03
74.98997 3.23655e+03
74.99445 3.64696e+03
74.99893 4.04374e+03
75.00340 5.20443e+03
75.00788 8.16638e+03
75.01236 1.33370e+04
75.01683 1.93911e+04
75.02131 2.18142e+04
75.02579 1.80421e+04
75.03026 1.17302e+04
75.03474 7.15597e+03
75.03922 4.39733e+03
75.04369 3.48184e+03
75.04817 3.28501e+03
75.05265 3.20544e+03
75.05712 2.98641e+03
75.06160 2.95329e+03
75.06608 3.04417e+03
75.07055 2.88795e+03
75.07503 2.88427e+03
75.07951 2.84579e+03
75.08398 2.72592e+03
75.08846 2.88167e+03
75.09294 2.66488e+03
75.09741 2.87107e+03
75.10189 2.79053e+03
75.10637 2.76675e+03
75.11084 2.65487e+03
75.11532 2.51870e+03
75.11980 2.82267e+03
75.12427 2.78338e+03
75.12875 2.99834e+03
75.13323 3.26463e+03
75.13770 3.09021e+03
75.14218 3.16787e+03
75.14666 3.16371e+03
75.15114 3.19855e+03
75.15561 3.26823e+03
75.16009 3.23821e+03
75.16457 2.96232e+03
75.16904 3.16766e+03
75.17352 3.03484e+03
75.17800 3.01138e+03
75.18247 2.90433e+03
75.18695 2.96309e+03
75.19143 3.01279e+03
75.19591 2.95035e+03
75.19845 2.86129e+03
75.20292 2.90996e+03
75.20740 2.90394e+03
75.21187 2.93051e+03
75.21634 2.91793e+03
75.22081 2.98553e+03
75.22528 2.78465e+03
75.22975 2.93784e+03
75.23422 2.88254e+03
75.23869 2.87243e+03
75.24316 2.92078e+03
75.24764 3.05780e+03
75.25211 3.12834e+03
75.25658 3.15434e+03
75.26105 3.09859e+03
75.26552 3.06832e+03
75.26999 2.97200e+03
75.27446 3.11568e+03
75.27893 2.96405e+03
75.28341 3.14581e+03
75.28788 3.06496e+03
75.29235 3.09984e+03
75.29682 3.06388e+03
75.30129 3.06907e+03
75.30576 2.99784e+03
75.31023 2.97948e+03
75.31470 2.80685e+03
75.31918 2.83054e+03
75.32365 2.86218e+03
75.32812 2.76806e+03
75.33259 2.88562e+03
75.33706 2.94254e+03
75.34153 3.08111e+03
75.34600 3.03143e+03
75.35048 3.12865e+03
75.35495 3.11181e+03
75.35942 3.20940e+03
75.36389 4.17320e+03
75.36836 4.98556e+03
75.37283 6.23575e+03
75.37730 6.55926e+03
75.38178 5.68614e+03
75.38625 4.66403e+03
75.39072 3.69847e+03
75.39519 3.11635e+03
75.39966 3.03057e+03
75.40413 2.95640e+03
75.40860 2.86436e+03
75.41308 2.96440e+03
75.41755 3.06288e+03
75.42202 3.01821e+03
75.42649 2.87996e+03
75.43096 2.85978e+03
75.43543 3.06273e+03
75.43991 2.87108e+03
75.44438 2.96699e+03
75.44885 3.00180e+03
75.45332 3.05917e+03
75.45779 3.03596e+03
75.46226 3.20028e+03
75.46673 2.98119e+03
75.47121 2.94425e+03
75.47568 3.27939e+03
75.48015 3.29418e+03
75.48462 3.18038e+03
75.48909 3.67060e+03
75.49357 3.54807e+03
75.49804 3.32222e+03
75.50251 3.17204e+03
75.50698 2.85576e+03
75.51145 2.91956e+03
75.51592 2.93210e+03
75.52040 2.92529e+03
75.52487 3.05822e+03
75.52934 3.16400e+03
75.53381 3.03198e+03
75.53828 2.91050e+03
75.54276 2.79666e+03
75.54723 2.91919e+03
75.55170 3.01026e+03
75.55617 2.93602e+03
75.56064 2.89129e+03
75.56512 3.10685e+03
75.56959 3.36555e+03
75.57406 3.15026e+03
75.57853 3.23675e+03
75.58300 3.30897e+03
75.58747 3.24968e+03
75.59195 3.17117e+03
75.59642 3.06107e+03
75.60089 3.06023e+03
75.60536 3.14042e+03
75.60984 3.17992e+03
75.61431 3.19483e+03
75.61878 3.18079e+03
75.62325 3.16552e+03
75.62772 3.05150e+03
75.63219 3.13425e+03
75.63667 2.98210e+03
75.64114 3.11236e+03
75.64561 3.19548e+03
75.65008 2.99957e+03
75.65456 2.87409e+03
75.65903 3.01595e+03
75.66350 3.18825e+03
75.66797 3.19438e+03
75.67244 3.02618e+03
75.67692 3.00783e+03
75.68139 3.03072e+03
75.68586 3.16653e+03
75.69033 3.25873e+03
75.69481 3.32104e+03
75.69928 2.99701e+03
75.70375 3.10943e+03
75.70822 3.22777e+03
75.71269 3.01377e+03
75.71717 3.18691e+03
75.72164 3.14105e+03
75.72611 3.29627e+03
75.73058 3.32128e+03
75.73506 3.59492e+03
75.73953 3.54444e+03
75.74400 3.35070e+03
75.74847 3.14046e+03
75.75294 3.00067e+03
75.75742 3.15923e+03
75.76189 3.16035e+03
75.76636 3.30238e+03
75.77083 3.22357e+03
75.77531 3.37879e+03
75.77978 3.32989e+03
75.78425 3.17012e+03
75.78872 3.03227e+03
75.79320 3.13820e+03
75.79767 3.37980e+03
75.80214 3.30529e+03
75.80661 3.23717e+03
75.81109 3.45122e+03
75.81556 3.32773e+03
75.82003 3.40558e+03
75.82450 3.34448e+03
75.82898 3.47319e+03
75.83345 3.38862e+03
75.83792 3.33121e+03
75.84239 3.80327e+03
75.84687 4.76051e+03
75.85134 6.57846e+03
75.85581 9.84730e+03
75.86028 1.40334e+04
75.86476 1.71357e+04
75.86923 1.70617e+04
75.87370 1.40921e+04
75.87817 1.01119e+04
75.88265 6.99451e+03
75.88712 5.22261e+03
75.89159 4.34821e+03
75.89606 3.90180e+03
75.90054 3.65462e+03
75.90501 3.60295e+03
75.90948 3.57653e+03
75.91396 3.66617e+03
75.91843 3.70670e+03
75.92290 4.41616e+03
75.92737 5.82320e+03
75.93185 8.64645e+03
75.93632 1.19538e+04
75.94079 1.45948e+04
75.94527 1.45061e+04
75.94974 1.15604e+04
75.95421 8.17946e+03
75.95868 5.38229e+03
75.96316 4.23874e+03
75.96763 3.79740e+03
75.97210 3.40054e+03
75.97657 3.27761e+03
75.98105 3.57335e+03
75.98552 3.70456e+03
75.98999 3.90689e+03
75.99447 3.93280e+03
75.99894 3.85172e+03
76.00341 4.76918e+03
76.00789 6.30299e+03
76.01236 9.14276e+03
76.01683 1.28270e+04
76.02130 1.52838e+04
76.02578 1.73634e+04
76.03025 2.24063e+04
76.03472 3.14311e+04
76.03920 4.28159e+04
76.04367 4.70504e+04
76.04814 4.19358e+04
76.05262 2.82595e+04
76.05709 1.60039e+04
76.06156 8.58175e+03
76.06603 5.41389e+03
76.07051 4.26083e+03
76.07498 3.79664e+03
76.07945 3.65676e+03
76.08393 3.53804e+03
76.08840 3.48068e+03
76.09287 3.49192e+03
76.09735 3.48435e+03
76.10182 3.83597e+03
76.10629 4.22521e+03
76.11077 4.84865e+03
76.11524 4.91025e+03
76.11971 4.56042e+03
76.12419 4.09656e+03
76.12866 3.71612e+03
76.13313 3.51555e+03
76.13761 3.62519e+03
76.14208 3.73789e+03
76.14655 3.65302e+03
76.15103 3.59864e+03
76.15550 3.65535e+03
76.15997 3.61253e+03
76.16445 3.47072e+03
76.16892 3.67274e+03
76.17339 3.89395e+03
76.17786 4.64560e+03
76.18234 6.12174e+03
76.18681 8.67562e+03
76.19128 1.29436e+04
76.19576 1.62273e+04
76.20023 1.68717e+04
76.20471 1.41989e+04
76.20918 1.01084e+04
76.21365 6.60799e+03
76.21813 4.76307e+03
76.22260 4.01813e+03
76.22707 3.62065e+03
76.23155 3.35213e+03
76.23602 3.67095e+03
76.24036 3.72137e+03
76.24483 4.00015e+03
76.24929 3.97511e+03
76.25376 4.07418e+03
76.25823 4.10045e+03
76.26270 4.01618e+03
76.26716 4.00460e+03
76.27163 3.73522e+03
76.27610 3.63626e+03
76.28057 3.60610e+03
76.28503 3.72926e+03
76.28950 3.74363e+03
76.29397 3.80755e+03
76.29844 3.66443e+03
76.30290 3.64081e+03
76.30737 4.02954e+03
76.31184 4.54637e+03
76.31631 5.38134e+03
76.32077 7.33524e+03
76.32524 9.75221e+03
76.32971 1.16483e+04
76.33418 1.13688e+04
76.33864 9.05782e+03
76.34311 6.79056e+03
76.34758 4.94406e+03
76.35205 4.21358e+03
76.35652 4.08987e+03
76.36098 4.11297e+03
76.36545 3.83005e+03
76.36992 3.80122e+03
76.37439 3.57521e+03
76.37885 3.71792e+03
76.38332 3.71950e+03
76.38779 3.76457e+03
76.39226 3.80753e+03
76.39673 3.79431e+03
76.40119 3.88528e+03
76.40566 3.96865e+03
76.41013 4.47926e+03
76.41460 5.15284e+03
76.41906 7.05261e+03
76.42353 1.10782e+04
76.42800 1.59899e+04
76.43247 1.98248e+04
76.43694 1.86954e+04
76.44140 1.43704e+04
76.44587 9.93777e+03
76.45034 6.21920e+03
76.45481 4.61622e+03
76.45928 4.21475e+03
76.46374 3.99708e+03
76.46821 4.05848e+03
76.47268 4.31203e+03
76.47715 4.79605e+03
76.48162 5.77753e+03
76.48608 7.92982e+03
76.49055 1.42910e+04
76.49502 2.80178e+04
76.49949 5.66617e+04
76.50396 1.04853e+05
76.50842 1.61734e+05
76.51289 1.94653e+05
76.51736 1.81449e+05
76.52183 1.34539e+05
76.52630 8.11982e+04
76.53076 4.01293e+04
76.53523 1.92697e+04
76.53970 1.01281e+04
76.54417 6.40657e+03
76.54864 5.07877e+03
76.55311 4.70267e+03
76.55757 4.64850e+03
76.56204 4.60839e+03
76.56651 4.54253e+03
76.57098 4.47332e+03
76.57545 4.23387e+03
76.57991 4.34730e+03
76.58438 4.05616e+03
76.58885 4.01825e+03
76.59332 3.98012e+03
