# O photoionisation cross section
# Alan Heays 2017-12-15
# references: mendoza1996 http://stacks.iop.org/1402-4896/1996/i=T65/a=030, TOPbase, huebner2015 10.1016/j.pss.2014.11.022,
# wavelength: Wavelength (nm)
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  62.6000000       1.16970e-17       1.16970e-17
  62.7000000       1.16936e-17       1.16936e-17
  62.8000000       1.16902e-17       1.16902e-17
  62.9000000       1.16868e-17       1.16868e-17
  63.0000000       1.16833e-17       1.16833e-17
  63.1000000       1.16799e-17       1.16799e-17
  63.2000000       1.16765e-17       1.16765e-17
  63.3000000       1.16731e-17       1.16731e-17
  63.4000000       1.16696e-17       1.16696e-17
  63.5000000       1.16662e-17       1.16662e-17
  63.6000000       1.16628e-17       1.16628e-17
  63.7000000       1.16594e-17       1.16594e-17
  63.8000000       1.16559e-17       1.16559e-17
  63.9000000       1.16525e-17       1.16525e-17
  64.0000000       1.16491e-17       1.16491e-17
  64.1000000       1.16457e-17       1.16457e-17
  64.2000000       1.16422e-17       1.16422e-17
  64.3000000       1.16388e-17       1.16388e-17
  64.4000000       1.16354e-17       1.16354e-17
  64.5000000       1.16319e-17       1.16319e-17
  64.6000000       1.16285e-17       1.16285e-17
  64.7000000       1.16251e-17       1.16251e-17
  64.8000000       1.16217e-17       1.16217e-17
  64.9000000       1.16182e-17       1.16182e-17
  65.0000000       1.16148e-17       1.16148e-17
  65.1000000       1.16114e-17       1.16114e-17
  65.2000000       1.16080e-17       1.16080e-17
  65.3000000       1.16045e-17       1.16045e-17
  65.4000000       1.16011e-17       1.16011e-17
  65.5000000       1.15977e-17       1.15977e-17
  65.6000000       1.15943e-17       1.15943e-17
  65.7000000       1.15908e-17       1.15908e-17
  65.8000000       1.15874e-17       1.15874e-17
  65.9000000       1.15840e-17       1.15840e-17
  66.0000000       1.15806e-17       1.15806e-17
  66.1000000       1.15771e-17       1.15771e-17
  66.2000000       1.15737e-17       1.15737e-17
  66.3000000       1.15703e-17       1.15703e-17
  66.4000000       1.15669e-17       1.15669e-17
  66.5000000       1.15634e-17       1.15634e-17
  66.6000000       1.15600e-17       1.15600e-17
  66.7000000       1.15566e-17       1.15566e-17
  66.8000000       1.15532e-17       1.15532e-17
  66.9000000       1.14973e-17       1.14973e-17
  67.0000000       1.06728e-17       1.06728e-17
  67.1000000       9.58933e-18       9.58933e-18
  67.2000000       1.14500e-17       1.14500e-17
  67.3000000       9.62582e-18       9.62582e-18
  67.4000000       1.07591e-17       1.07591e-17
  67.5000000       1.11589e-17       1.11589e-17
  67.6000000       9.67446e-18       9.67446e-18
  67.7000000       9.02210e-18       9.02210e-18
  67.8000000       1.16434e-17       1.16434e-17
  67.9000000       1.19225e-17       1.19225e-17
  68.0000000       9.98297e-18       9.98297e-18
  68.1000000       9.64121e-18       9.64121e-18
  68.2000000       9.29944e-18       9.29944e-18
  68.3000000       8.87119e-18       8.87119e-18
  68.4000000       1.31308e-17       1.31308e-17
  68.5000000       8.56550e-18       8.56550e-18
  68.6000000       1.36736e-17       1.36736e-17
  68.7000000       1.03442e-17       1.03442e-17
  68.8000000       1.00077e-17       1.00077e-17
  68.9000000       9.82469e-18       9.82469e-18
  69.0000000       9.64173e-18       9.64173e-18
  69.1000000       9.45877e-18       9.45877e-18
  69.2000000       9.27581e-18       9.27581e-18
  69.3000000       9.09285e-18       9.09285e-18
  69.4000000       8.87026e-18       8.87026e-18
  69.5000000       8.33540e-18       8.33540e-18
  69.6000000       1.63251e-17       1.63251e-17
  69.7000000       9.62251e-18       9.62251e-18
  69.8000000       8.27173e-18       8.27173e-18
  69.9000000       1.33373e-17       1.33373e-17
  70.0000000       1.24834e-17       1.24834e-17
  70.1000000       1.08258e-17       1.08258e-17
  70.2000000       1.03443e-17       1.03443e-17
  70.3000000       1.01252e-17       1.01252e-17
  70.4000000       1.00552e-17       1.00552e-17
  70.5000000       9.98525e-18       9.98525e-18
  70.6000000       9.91527e-18       9.91527e-18
  70.7000000       9.84529e-18       9.84529e-18
  70.8000000       9.77531e-18       9.77531e-18
  70.9000000       9.70533e-18       9.70533e-18
  71.0000000       9.63535e-18       9.63535e-18
  71.1000000       9.56537e-18       9.56537e-18
  71.2000000       9.49538e-18       9.49538e-18
  71.3000000       9.42540e-18       9.42540e-18
  71.4000000       9.35542e-18       9.35542e-18
  71.5000000       9.28533e-18       9.28533e-18
  71.6000000       9.18610e-18       9.18610e-18
  71.7000000       9.06415e-18       9.06415e-18
  71.8000000       8.94221e-18       8.94221e-18
  71.9000000       8.82026e-18       8.82026e-18
  72.0000000       8.69831e-18       8.69831e-18
  72.1000000       8.57637e-18       8.57637e-18
  72.2000000       9.87523e-18       9.87523e-18
  72.3000000       2.76631e-17       2.76631e-17
  72.4000000       1.07901e-17       1.07901e-17
  72.5000000       9.68648e-18       9.68648e-18
  72.6000000       9.26399e-18       9.26399e-18
  72.7000000       8.84149e-18       8.84149e-18
  72.8000000       8.41900e-18       8.41900e-18
  72.9000000       7.87024e-18       7.87024e-18
  73.0000000       7.06193e-18       7.06193e-18
  73.1000000       9.69598e-18       9.69598e-18
  73.2000000       1.71648e-17       1.71648e-17
  73.3000000       1.40873e-17       1.40873e-17
  73.4000000       1.24194e-17       1.24194e-17
  73.5000000       1.17829e-17       1.17829e-17
  73.6000000       9.57405e-18       9.57405e-18
  73.7000000       4.09389e-18       4.09389e-18
  73.8000000       5.26241e-18       5.26241e-18
  73.9000000       4.48984e-18       4.48984e-18
  74.0000000       5.82264e-18       5.82264e-18
  74.1000000       3.89364e-18       3.89364e-18
  74.2000000       8.34331e-18       8.34331e-18
  74.3000000       3.68742e-18       3.68742e-18
  74.4000000       3.69608e-18       3.69608e-18
  74.5000000       3.99884e-18       3.99884e-18
  74.6000000       4.44261e-18       4.44261e-18
  74.7000000       1.21119e-17       1.21119e-17
  74.8000000       4.03597e-18       4.03597e-18
  74.9000000       3.59286e-18       3.59286e-18
  75.0000000       3.80360e-18       3.80360e-18
  75.1000000       3.97471e-18       3.97471e-18
  75.2000000       4.16251e-18       4.16251e-18
  75.3000000       4.45081e-18       4.45081e-18
  75.4000000       6.59267e-18       6.59267e-18
  75.5000000       4.55172e-17       4.55172e-17
  75.6000000       4.94495e-18       4.94495e-18
  75.7000000       2.79174e-18       2.79174e-18
  75.8000000       3.58937e-18       3.58937e-18
  75.9000000       3.72254e-18       3.72254e-18
  76.0000000       3.80975e-18       3.80975e-18
  76.1000000       3.89695e-18       3.89695e-18
  76.2000000       3.98416e-18       3.98416e-18
  76.3000000       4.07144e-18       4.07144e-18
  76.4000000       4.18323e-18       4.18323e-18
  76.5000000       4.31472e-18       4.31472e-18
  76.6000000       4.44620e-18       4.44620e-18
  76.7000000       4.64455e-18       4.64455e-18
  76.8000000       5.39361e-18       5.39361e-18
  76.9000000       1.31473e-17       1.31473e-17
  77.0000000       3.00021e-18       3.00021e-18
  77.1000000       3.75997e-18       3.75997e-18
  77.2000000       4.44995e-18       4.44995e-18
  77.3000000       6.14084e-18       6.14084e-18
  77.4000000       2.99223e-18       2.99223e-18
  77.5000000       3.43192e-18       3.43192e-18
  77.6000000       3.60592e-18       3.60592e-18
  77.7000000       3.69416e-18       3.69416e-18
  77.8000000       3.73063e-18       3.73063e-18
  77.9000000       3.76709e-18       3.76709e-18
  78.0000000       3.80356e-18       3.80356e-18
  78.1000000       3.84003e-18       3.84003e-18
  78.2000000       3.87650e-18       3.87650e-18
  78.3000000       3.91297e-18       3.91297e-18
  78.4000000       3.94943e-18       3.94943e-18
  78.5000000       3.98590e-18       3.98590e-18
  78.6000000       4.02237e-18       4.02237e-18
  78.7000000       4.05884e-18       4.05884e-18
  78.8000000       4.09531e-18       4.09531e-18
  78.9000000       4.13177e-18       4.13177e-18
  79.0000000       4.16824e-18       4.16824e-18
  79.1000000       4.20471e-18       4.20471e-18
  79.2000000       4.24118e-18       4.24118e-18
  79.3000000       4.27765e-18       4.27765e-18
  79.4000000       4.31412e-18       4.31412e-18
  79.5000000       4.35058e-18       4.35058e-18
  79.6000000       4.38705e-18       4.38705e-18
  79.7000000       4.47843e-18       4.47843e-18
  79.8000000       4.63568e-18       4.63568e-18
  79.9000000       4.79376e-18       4.79376e-18
  80.0000000       5.15389e-18       5.15389e-18
  80.1000000       6.50293e-18       6.50293e-18
  80.2000000       9.64043e-18       9.64043e-18
  80.3000000       1.71260e-18       1.71260e-18
  80.4000000       3.07184e-18       3.07184e-18
  80.5000000       3.47007e-18       3.47007e-18
  80.6000000       3.67624e-18       3.67624e-18
  80.7000000       3.82979e-18       3.82979e-18
  80.8000000       3.98334e-18       3.98334e-18
  80.9000000       4.13777e-18       4.13777e-18
  81.0000000       4.37242e-18       4.37242e-18
  81.1000000       4.67266e-18       4.67266e-18
  81.2000000       5.50601e-18       5.50601e-18
  81.3000000       1.37758e-17       1.37758e-17
  81.4000000       3.21380e-18       3.21380e-18
  81.5000000       2.62736e-18       2.62736e-18
  81.6000000       3.05791e-18       3.05791e-18
  81.7000000       3.28518e-18       3.28518e-18
  81.8000000       3.39107e-18       3.39107e-18
  81.9000000       3.49594e-18       3.49594e-18
  82.0000000       3.55753e-18       3.55753e-18
  82.1000000       3.57958e-18       3.57958e-18
  82.2000000       3.60163e-18       3.60163e-18
  82.3000000       3.62368e-18       3.62368e-18
  82.4000000       3.64573e-18       3.64573e-18
  82.5000000       3.66778e-18       3.66778e-18
  82.6000000       3.68983e-18       3.68983e-18
  82.7000000       3.71188e-18       3.71188e-18
  82.8000000       3.73393e-18       3.73393e-18
  82.9000000       3.75598e-18       3.75598e-18
  83.0000000       3.77803e-18       3.77803e-18
  83.1000000       3.80008e-18       3.80008e-18
  83.2000000       3.81558e-18       3.81558e-18
  83.3000000       3.81650e-18       3.81650e-18
  83.4000000       3.81690e-18       3.81690e-18
  83.5000000       3.81729e-18       3.81729e-18
  83.6000000       3.81768e-18       3.81768e-18
  83.7000000       3.81808e-18       3.81808e-18
  83.8000000       3.81847e-18       3.81847e-18
  83.9000000       3.81887e-18       3.81887e-18
  84.0000000       3.81926e-18       3.81926e-18
  84.1000000       3.81965e-18       3.81965e-18
  84.2000000       3.82005e-18       3.82005e-18
  84.3000000       3.82044e-18       3.82044e-18
  84.4000000       3.82084e-18       3.82084e-18
  84.5000000       3.82123e-18       3.82123e-18
  84.6000000       3.82162e-18       3.82162e-18
  84.7000000       3.82202e-18       3.82202e-18
  84.8000000       3.82241e-18       3.82241e-18
  84.9000000       3.82280e-18       3.82280e-18
  85.0000000       3.82320e-18       3.82320e-18
  85.1000000       3.82359e-18       3.82359e-18
  85.2000000       3.82399e-18       3.82399e-18
  85.3000000       3.82438e-18       3.82438e-18
  85.4000000       3.82477e-18       3.82477e-18
  85.5000000       3.82517e-18       3.82517e-18
  85.6000000       3.82556e-18       3.82556e-18
  85.7000000       3.82595e-18       3.82595e-18
  85.8000000       3.82635e-18       3.82635e-18
  85.9000000       3.82674e-18       3.82674e-18
  86.0000000       3.82714e-18       3.82714e-18
  86.1000000       3.82753e-18       3.82753e-18
  86.2000000       3.82792e-18       3.82792e-18
  86.3000000       3.82832e-18       3.82832e-18
  86.4000000       3.82871e-18       3.82871e-18
  86.5000000       3.82911e-18       3.82911e-18
  86.6000000       3.82950e-18       3.82950e-18
  86.7000000       3.82989e-18       3.82989e-18
  86.8000000       3.83029e-18       3.83029e-18
  86.9000000       3.83068e-18       3.83068e-18
  87.0000000       3.83107e-18       3.83107e-18
  87.1000000       3.83147e-18       3.83147e-18
  87.2000000       3.83186e-18       3.83186e-18
  87.3000000       3.83226e-18       3.83226e-18
  87.4000000       3.83265e-18       3.83265e-18
  87.5000000       3.83304e-18       3.83304e-18
  87.6000000       3.83344e-18       3.83344e-18
  87.7000000       3.83383e-18       3.83383e-18
  87.8000000       3.83422e-18       3.83422e-18
  87.9000000       3.83462e-18       3.83462e-18
  88.0000000       3.83501e-18       3.83501e-18
  88.1000000       3.83541e-18       3.83541e-18
  88.2000000       3.83580e-18       3.83580e-18
  88.3000000       3.83619e-18       3.83619e-18
  88.4000000       3.83659e-18       3.83659e-18
  88.5000000       3.83698e-18       3.83698e-18
  88.6000000       3.83738e-18       3.83738e-18
  88.7000000       3.83777e-18       3.83777e-18
  88.8000000       3.83816e-18       3.83816e-18
  88.9000000       3.83856e-18       3.83856e-18
  89.0000000       3.83895e-18       3.83895e-18
  89.1000000       3.83934e-18       3.83934e-18
  89.2000000       3.83974e-18       3.83974e-18
  89.3000000       3.84013e-18       3.84013e-18
  89.4000000       3.84053e-18       3.84053e-18
  89.5000000       3.84092e-18       3.84092e-18
  89.6000000       3.84131e-18       3.84131e-18
  89.7000000       3.84171e-18       3.84171e-18
  89.8000000       3.84210e-18       3.84210e-18
  89.9000000       3.84249e-18       3.84249e-18
  90.0000000       3.84289e-18       3.84289e-18
  90.1000000       3.84328e-18       3.84328e-18
  90.2000000       3.84368e-18       3.84368e-18
  90.3000000       3.84407e-18       3.84407e-18
  90.4000000       3.84446e-18       3.84446e-18
  90.5000000       3.84486e-18       3.84486e-18
  90.6000000       3.84525e-18       3.84525e-18
  90.7000000       3.84565e-18       3.84565e-18
  90.8000000       3.84604e-18       3.84604e-18
  90.9000000       3.84643e-18       3.84643e-18
  91.0000000       3.84673e-18       3.84673e-18
